video,frame,sports_ball_positions,LEFT_SHOULDER_vel,RIGHT_SHOULDER_vel,LEFT_SHOULDER_acc,RIGHT_SHOULDER_acc,LEFT_ELBOW_vel,RIGHT_ELBOW_vel,LEFT_ELBOW_acc,RIGHT_ELBOW_acc,LEFT_WRIST_vel,RIGHT_WRIST_vel,LEFT_WRIST_acc,RIGHT_WRIST_acc,LEFT_HIP_vel,RIGHT_HIP_vel,LEFT_HIP_acc,RIGHT_HIP_acc,NOSE_pos_x,NOSE_pos_y,LEFT_SHOULDER_pos_x,LEFT_SHOULDER_pos_y,RIGHT_SHOULDER_pos_x,RIGHT_SHOULDER_pos_y,LEFT_ELBOW_pos_x,LEFT_ELBOW_pos_y,RIGHT_ELBOW_pos_x,RIGHT_ELBOW_pos_y,LEFT_WRIST_pos_x,LEFT_WRIST_pos_y,RIGHT_WRIST_pos_x,RIGHT_WRIST_pos_y,LEFT_HIP_pos_x,LEFT_HIP_pos_y,RIGHT_HIP_pos_x,RIGHT_HIP_pos_y,LEFT_ELBOW_LEFT_SHOULDER_LEFT_WRIST_angle,RIGHT_ELBOW_RIGHT_SHOULDER_RIGHT_WRIST_angle,LEFT_SHOULDER_LEFT_HIP_LEFT_ELBOW_angle,RIGHT_SHOULDER_RIGHT_HIP_RIGHT_ELBOW_angle,is_shot,shot_id,shot_invalid,make
long_vid.mov,11549,"111.28,-23.49",197.52,93.07,-4387.62,381.89,472.82,103.54,4774.84,2375.3,1022.11,381.39,33690.78,-4511.8,68.63,68.63,336.15,336.15,73.21,-285.14,77.22,-183.59,-19.79,-230.31,60.45,-72.67,-74.21,-132.82,93.53,-29.67,10.27,-128.66,23.73,7.41,-23.73,-7.41,133.83,63.65,7.05,28.16,0,0,0,
long_vid.mov,11550,"113.29,11.9",203.64,118.41,337.25,1396.41,459.27,129.45,-746.88,1427.45,882.93,415.42,-7670.16,1875.11,84.74,84.74,887.96,887.96,71.1,-283.05,75.29,-180.36,-22.32,-228.89,63.84,-70.83,-75.49,-131.03,93.66,-29.01,8.93,-119.56,25.15,7.54,-25.15,-7.54,138.54,69.21,8.97,27.79,0,0,0,
long_vid.mov,11551,0,183.45,103.3,-1112.24,-832.49,267.96,115.2,-10542.16,-785.09,1264.02,351.51,21000.92,-3521.89,83.11,83.11,-90.01,-90.01,71.52,-281.65,73.34,-179.04,-21.93,-227.96,65.76,-69.97,-74.84,-130.52,111.27,-8.42,7.87,-113.45,27.16,6.88,-27.16,-6.88,139.55,73.16,9.97,27.15,0,0,0,
long_vid.mov,11552,0,158.51,109.46,-1374.37,339.27,133.97,94.53,-7383.97,-1138.88,786.05,447.93,-26339.5,5313.23,69.92,69.92,-726.86,-726.86,69.14,-280.74,71.3,-177.59,-23.79,-227.09,65.25,-68.74,-75.0,-132.62,115.25,6.07,2.12,-106.55,27.3,6.66,-27.3,-6.66,143.06,80.22,10.25,27.55,0,0,0,
long_vid.mov,11553,"118.5,119.87",108.73,77.42,-2743.23,-1765.63,81.51,58.56,-2891.1,-1982.38,906.07,374.79,6614.13,-4030.53,56.54,56.54,-736.97,-736.97,71.32,-279.87,72.16,-176.96,-24.89,-226.73,64.3,-68.45,-75.16,-132.43,108.31,8.02,-1.31,-102.62,26.76,7.11,-26.76,-7.11,145.94,83.92,9.71,27.57,0,0,0,
long_vid.mov,11554,"122.43,160.47",77.1,59.63,-1743.4,-980.17,88.05,80.68,360.4,1218.78,516.33,374.38,-21477.41,-22.23,22.14,22.14,-1896.05,-1896.05,73.42,-279.75,72.79,-176.98,-24.92,-226.72,61.84,-68.63,-77.19,-132.41,102.51,7.12,-6.69,-99.57,26.99,7.21,-26.99,-7.21,146.0,85.97,8.2,28.46,0,0,0,
long_vid.mov,11555,"123.11,201.25",76.56,51.92,-29.76,-425.06,97.36,118.89,513.04,2105.82,284.85,295.67,-12756.54,-4337.66,17.89,17.89,-234.21,-234.21,72.46,-279.62,70.31,-176.99,-26.55,-226.57,60.0,-68.7,-81.38,-132.34,100.09,7.3,-9.7,-95.96,27.0,7.23,-27.0,-7.23,146.75,86.71,7.79,30.08,0,0,0,
long_vid.mov,11556,"127.07,240.89",76.35,42.04,-11.21,-544.46,105.82,169.36,466.2,2781.07,216.27,226.77,-3779.24,-3797.06,31.49,31.49,749.45,749.45,75.19,-279.66,71.11,-177.67,-27.14,-226.41,60.9,-69.84,-84.37,-132.61,97.01,5.69,-10.99,-95.28,28.43,7.07,-28.43,-7.07,149.04,85.59,7.6,31.05,0,0,0,
long_vid.mov,11557,"130.58,287.29",75.98,45.75,-20.76,204.45,97.6,194.1,-452.8,1363.53,176.0,183.53,-2218.79,-2382.83,42.82,42.82,624.36,624.36,75.71,-279.47,71.67,-177.9,-27.39,-226.42,60.97,-71.85,-87.75,-132.72,93.49,4.62,-12.97,-92.0,29.29,7.0,-29.29,-7.0,151.21,85.78,7.15,32.29,0,0,0,
long_vid.mov,11558,"135.08,333.32",78.0,41.44,111.5,-237.33,121.17,144.37,1298.87,-2740.47,161.96,118.77,-774.07,-3568.55,62.69,62.69,1094.98,1094.98,77.28,-279.56,74.2,-178.45,-26.02,-226.72,64.05,-72.41,-86.92,-133.95,94.87,3.71,-13.13,-90.83,30.34,7.37,-30.34,-7.37,152.49,87.01,7.81,32.16,0,0,0,
long_vid.mov,11559,"134.82,350.31",65.32,55.38,-698.76,768.19,114.98,136.27,-341.11,-446.37,134.77,163.56,-1497.99,2468.06,42.09,42.09,-1135.2,-1135.2,76.47,-279.45,74.1,-178.8,-27.39,-226.83,63.38,-73.31,-89.37,-134.69,92.98,3.06,-16.89,-89.8,30.11,7.59,-30.11,-7.59,153.01,87.85,7.48,33.22,0,0,0,
long_vid.mov,11560,"134.46,315.41",79.43,72.95,777.74,967.86,112.91,125.43,-114.07,-597.36,82.33,129.02,-2890.0,-1903.21,36.39,36.39,-314.11,-314.11,76.11,-280.29,74.31,-180.16,-28.21,-227.71,64.06,-75.08,-91.61,-136.36,93.51,2.42,-18.29,-91.15,29.59,7.78,-29.59,-7.78,153.63,86.89,7.81,34.4,0,0,0,
long_vid.mov,11561,0,70.76,117.87,-477.96,2475.59,111.09,155.8,-100.29,1673.6,101.74,151.28,1069.63,1226.69,36.82,36.82,23.7,23.7,74.85,-281.18,72.9,-181.74,-31.95,-228.57,61.93,-77.23,-94.4,-137.8,90.99,1.42,-20.42,-92.24,28.51,7.46,-28.51,-7.46,153.73,87.1,7.21,35.42,0,0,0,
long_vid.mov,11562,0,88.83,101.83,995.6,-883.91,115.06,128.54,218.96,-1502.03,69.74,130.01,-1763.61,-1172.31,35.56,35.56,-69.07,-69.07,74.8,-281.29,73.72,-182.81,-32.44,-228.69,62.7,-78.32,-94.09,-138.82,91.1,1.18,-22.83,-93.55,28.27,7.38,-28.27,-7.38,154.32,87.97,7.42,35.53,0,0,0,
long_vid.mov,11563,0,95.4,87.25,362.42,-803.64,111.25,90.97,-209.96,-2070.74,94.51,113.16,1365.18,-928.55,36.16,36.16,32.88,32.88,74.13,-281.46,75.32,-183.49,-32.84,-228.73,64.34,-78.77,-94.69,-139.26,93.27,1.15,-23.53,-94.31,28.85,7.32,-28.85,-7.32,154.11,87.62,7.7,35.69,0,0,0,
long_vid.mov,11564,"130.81,193.2",91.95,39.82,-190.49,-2613.36,83.64,63.65,-1521.69,-1505.52,86.26,110.16,-454.82,-164.95,40.43,40.43,235.31,235.31,73.86,-282.68,76.64,-184.89,-33.51,-229.8,65.26,-79.98,-94.06,-140.79,95.24,0.03,-25.02,-95.96,30.13,6.84,-30.13,-6.84,153.27,88.76,7.44,35.1,0,0,0,
long_vid.mov,11565,"132.22,164.6",125.2,57.78,1832.49,989.35,106.34,83.22,1250.75,1078.81,158.94,98.61,4005.18,-636.85,55.89,55.89,852.14,852.14,74.06,-284.01,78.89,-187.11,-32.93,-231.16,67.46,-81.3,-93.25,-142.77,99.44,-0.28,-24.8,-98.06,31.16,6.5,-31.16,-6.5,152.3,88.83,7.69,34.76,0,0,0,
long_vid.mov,11566,"133.3,141.16",115.05,82.02,-559.34,1336.16,110.98,89.29,255.7,334.5,160.21,125.7,70.17,1492.85,69.14,69.14,729.8,729.8,74.62,-284.24,78.62,-188.26,-34.64,-231.32,69.4,-81.54,-94.04,-143.5,101.68,-0.38,-26.45,-99.94,32.47,6.4,-32.47,-6.4,153.37,88.72,8.4,34.63,0,0,0,
long_vid.mov,11567,"133.73,113.63",98.7,115.85,-901.0,1864.27,89.72,97.75,-1171.39,466.02,146.48,145.43,-756.8,1087.26,57.07,57.07,-664.96,-664.96,73.72,-284.67,78.17,-189.19,-37.73,-231.61,69.63,-81.82,-96.12,-143.89,102.89,0.54,-29.12,-101.89,33.13,6.15,-33.13,-6.15,153.47,88.44,8.44,34.82,0,0,0,
long_vid.mov,11568,0,73.41,129.21,-1393.84,736.23,76.4,92.63,-734.21,-282.33,107.29,161.27,-2159.46,872.89,54.2,54.2,-158.34,-158.34,72.39,-286.12,77.98,-190.96,-39.71,-232.59,70.85,-83.21,-97.55,-145.08,104.88,-0.06,-30.36,-104.59,33.89,5.6,-33.89,-5.6,153.96,87.61,8.86,34.93,0,0,0,
long_vid.mov,11569,0,87.44,125.8,773.52,-187.91,84.24,93.16,432.22,29.57,137.44,142.85,1661.48,-1014.7,43.03,43.03,-615.18,-615.18,70.85,-287.72,79.1,-192.55,-41.1,-233.24,72.98,-84.26,-98.15,-146.01,108.74,-0.46,-30.8,-106.03,34.52,5.3,-34.52,-5.3,153.65,87.51,9.46,34.84,0,0,0,
long_vid.mov,11570,0,85.88,112.32,-86.34,-742.84,85.96,100.89,94.79,425.61,171.43,128.77,1872.9,-776.09,50.92,50.92,434.43,434.43,68.22,-288.98,78.92,-193.48,-43.47,-233.21,73.29,-84.6,-100.67,-146.12,112.06,0.09,-33.31,-106.39,35.62,5.04,-35.62,-5.04,152.44,87.23,9.34,35.27,0,0,0,
long_vid.mov,11571,"130.02,41.29",103.75,133.2,984.94,1150.27,103.76,106.72,980.91,321.28,224.25,120.84,2910.93,-436.81,45.07,45.07,-322.38,-322.38,68.38,-292.13,79.38,-196.19,-46.2,-235.14,74.91,-86.9,-101.93,-147.89,116.42,-2.26,-34.5,-108.64,36.11,4.66,-36.11,-4.66,151.53,87.64,9.82,35.07,0,0,0,
long_vid.mov,11572,"135.83,24.25",155.92,152.05,2874.75,1039.14,159.69,145.66,3082.14,2146.05,349.14,140.7,6882.5,1094.06,39.92,39.92,-283.62,-283.62,68.8,-295.65,82.43,-199.88,-45.36,-237.56,78.22,-91.19,-99.44,-149.95,120.2,-12.26,-34.48,-111.22,36.31,4.29,-36.31,-4.29,149.78,89.11,10.51,33.91,0,0,0,
long_vid.mov,11573,"137.21,10.71",186.62,111.36,1692.15,-2242.3,212.81,118.8,2927.1,-1479.99,496.55,98.56,8122.96,-2322.02,22.09,22.09,-982.74,-982.74,72.57,-296.54,84.36,-201.66,-45.39,-237.71,80.22,-93.88,-98.48,-149.49,116.26,-22.95,-34.69,-111.35,36.39,4.14,-36.39,-4.14,150.86,89.84,10.92,33.24,0,0,0,
long_vid.mov,11574,"138.4,-1.19",154.34,65.72,-1779.22,-2515.27,198.61,109.67,-782.52,-503.49,485.63,105.35,-601.59,374.36,18.88,18.88,-176.89,-176.89,70.71,-297.37,84.65,-202.61,-46.11,-237.25,81.67,-95.32,-99.8,-148.46,114.97,-27.12,-37.54,-110.75,36.13,3.78,-36.13,-3.78,152.38,90.04,11.64,33.61,0,0,0,
long_vid.mov,11575,"138.11,-9.94",96.12,36.93,-3208.15,-1586.71,128.1,72.12,-3885.23,-2069.08,496.97,79.38,624.91,-1431.5,15.98,15.98,-159.44,-159.44,69.16,-298.07,85.36,-204.06,-47.1,-237.28,82.42,-96.71,-100.79,-147.83,112.98,-38.24,-38.7,-110.67,36.39,3.84,-36.39,-3.84,150.83,89.93,11.68,33.6,0,0,0,
long_vid.mov,11576,"142.14,-18.6",99.83,47.91,204.63,605.26,116.41,82.21,-644.57,556.03,376.18,93.08,-6656.56,754.97,28.14,28.14,670.1,670.1,70.04,-298.4,88.18,-204.0,-46.67,-236.66,85.12,-96.99,-99.93,-146.46,114.23,-42.89,-39.0,-109.73,36.83,3.14,-36.83,-3.14,150.07,90.53,12.28,32.97,0,0,0,
long_vid.mov,11577,"143.13,-26.29",118.86,68.25,1048.5,1120.69,102.22,103.72,-781.79,1185.54,405.84,88.5,1634.66,-252.39,27.95,27.95,-10.84,-10.84,71.74,-297.95,89.93,-202.97,-46.23,-234.75,86.36,-96.76,-99.42,-143.66,115.38,-48.76,-37.52,-107.51,36.72,2.72,-36.72,-2.72,146.92,90.0,12.58,32.63,0,0,0,
long_vid.mov,11578,"144.47,-32.74",115.03,73.48,-210.88,288.21,123.74,120.73,1185.72,937.37,298.88,109.11,-5894.25,1135.76,31.07,31.07,171.93,171.93,72.94,-298.36,91.05,-202.12,-46.04,-233.48,88.95,-95.81,-98.4,-141.82,120.66,-47.3,-36.72,-105.37,37.03,2.42,-37.03,-2.42,145.7,90.84,13.66,31.97,0,0,0,
long_vid.mov,11579,"141.97,-39.79",78.31,79.47,-2023.53,330.09,96.67,126.94,-1491.56,342.03,258.55,147.62,-2222.28,2122.54,20.08,20.08,-605.63,-605.63,72.28,-297.7,90.92,-201.3,-46.75,-232.67,87.86,-95.21,-99.8,-140.45,123.16,-48.08,-39.43,-103.9,37.16,2.61,-37.16,-2.61,141.52,91.28,13.12,32.3,0,0,0,
long_vid.mov,11580,"138.25,-46.64",67.83,60.49,-577.52,-1045.93,107.26,95.29,583.77,-1743.95,311.03,119.53,2891.65,-1548.32,22.47,22.47,131.89,131.89,70.6,-298.84,89.54,-200.81,-47.6,-232.31,86.08,-94.75,-100.75,-139.85,127.88,-55.55,-40.3,-103.17,36.8,2.18,-36.8,-2.18,131.29,91.36,12.69,32.58,0,0,0,
long_vid.mov,11581,"133.97,-53.6",84.16,95.05,899.53,1904.86,121.49,102.2,784.17,380.42,259.21,129.63,-2855.46,556.77,18.12,18.12,-239.9,-239.9,68.54,-300.0,87.26,-201.07,-50.76,-232.47,82.55,-94.83,-103.23,-139.76,125.57,-56.86,-43.13,-102.91,36.98,2.11,-36.98,-2.11,128.89,92.01,11.36,32.93,0,0,0,
long_vid.mov,11582,"130.89,-59.87",81.83,83.89,-128.03,-615.18,126.25,85.5,261.94,-920.1,274.24,95.0,828.44,-1908.54,24.16,24.16,333.21,333.21,67.37,-301.19,86.59,-200.88,-51.2,-232.29,81.36,-95.74,-104.17,-139.3,126.17,-60.25,-44.09,-102.2,36.47,1.9,-36.47,-1.9,125.54,92.03,11.04,33.33,0,0,0,
long_vid.mov,11583,"127.27,-64.49",73.1,88.17,-481.27,236.04,100.2,100.88,-1435.36,847.36,167.35,124.0,-5890.76,1598.29,19.14,19.14,-276.82,-276.82,65.57,-299.81,87.21,-200.11,-51.44,-231.15,81.68,-96.02,-104.93,-137.49,124.49,-62.76,-42.5,-100.0,36.68,2.09,-36.68,-2.09,124.82,91.26,10.99,33.42,0,0,0,
long_vid.mov,11584,"123.52,-68.64",65.48,38.61,-419.73,-2731.29,50.31,59.73,-2749.47,-2267.47,294.34,76.42,6998.22,-2621.81,25.39,25.39,344.42,344.42,66.69,-300.69,88.35,-201.6,-51.3,-231.59,81.84,-96.82,-105.17,-137.55,119.27,-70.78,-42.74,-100.06,37.21,2.14,-37.21,-2.14,121.28,91.18,10.54,33.32,0,0,0,
long_vid.mov,11585,"118.07,-73.21",104.28,54.06,2138.15,851.59,137.72,64.42,4817.09,258.27,382.97,61.6,4883.95,-816.87,27.77,27.77,131.15,131.15,65.73,-301.62,87.03,-204.09,-52.38,-232.33,76.82,-100.55,-106.47,-137.48,114.21,-77.31,-43.12,-99.96,36.6,2.46,-36.6,-2.46,116.24,90.95,8.09,33.62,0,0,0,
long_vid.mov,11586,"113.25,-77.5",135.86,51.94,1740.09,-116.83,194.19,35.86,3111.89,-1573.49,429.11,48.87,2542.64,-701.33,25.7,25.7,-113.89,-113.89,66.01,-302.2,86.56,-206.75,-52.63,-233.35,76.11,-103.98,-106.63,-137.85,112.2,-82.46,-41.12,-100.22,36.72,2.6,-36.72,-2.6,115.01,90.38,7.59,33.43,0,0,0,
long_vid.mov,11587,"107.31,-80.89",128.7,59.7,-394.38,427.45,248.3,36.25,2982.02,21.13,304.36,78.39,-6874.42,1626.58,19.17,19.17,-359.85,-359.85,65.46,-302.68,86.14,-208.18,-53.2,-234.03,77.99,-107.24,-106.8,-138.05,111.04,-84.98,-39.27,-100.4,36.77,2.77,-36.77,-2.77,119.35,89.97,8.56,33.24,0,0,0,
long_vid.mov,11588,"101.06,-84.17",117.39,59.31,-623.26,-21.31,176.27,32.67,-3969.73,-197.1,214.84,84.66,-4933.36,345.34,8.8,8.8,-571.64,-571.64,65.23,-303.2,84.26,-209.33,-54.41,-234.48,77.63,-109.55,-107.89,-138.2,108.95,-87.65,-39.99,-100.52,36.72,2.88,-36.72,-2.88,121.16,89.98,8.83,33.42,0,0,0,
long_vid.mov,11589,"93.35,-86.84",93.8,51.49,-1300.34,-431.12,217.94,51.12,2296.68,1016.72,343.28,61.49,7077.95,-1276.46,7.62,7.62,-65.21,-65.21,64.24,-303.29,83.36,-210.42,-54.96,-234.79,78.43,-115.26,-109.31,-138.18,96.93,-91.17,-39.23,-100.53,36.83,2.89,-36.83,-2.89,139.5,88.89,9.34,33.83,0,0,0,
long_vid.mov,11590,"85.2,-89.84",93.82,41.43,1.1,-554.38,204.2,51.68,-757.35,30.68,397.78,45.14,3003.33,-901.18,8.88,8.88,69.8,69.8,63.77,-303.71,82.24,-211.4,-55.19,-235.03,75.51,-116.01,-109.57,-138.31,93.2,-95.54,-38.28,-100.7,37.08,2.92,-37.08,-2.92,135.13,88.46,7.86,33.81,0,0,0,
long_vid.mov,11591,"78.84,-91.69",69.45,24.56,-1342.59,-929.47,170.79,35.41,-1841.13,-896.41,373.5,39.07,-1337.81,-334.68,10.48,10.48,87.99,87.99,62.23,-304.66,81.59,-211.99,-55.27,-235.4,75.34,-115.52,-109.65,-138.51,95.1,-96.38,-38.34,-101.1,37.16,3.11,-37.16,-3.11,130.38,88.38,7.96,33.76,0,0,0,
long_vid.mov,11592,"72.56,-92.51",58.64,19.41,-595.71,-283.8,81.43,19.49,-4924.55,-877.49,182.71,39.86,-10514.05,43.9,13.51,13.51,166.98,166.98,61.98,-305.91,80.8,-212.23,-55.59,-235.53,75.41,-114.62,-110.17,-138.37,95.93,-94.42,-39.14,-101.19,37.43,3.18,-37.43,-3.18,131.4,88.3,8.22,33.79,0,0,0,
long_vid.mov,11593,"66.81,-92.46",46.71,29.82,-657.79,573.66,49.44,14.44,-1762.69,-278.29,101.72,37.84,-4463.12,-111.5,16.94,16.94,189.2,189.2,61.15,-306.78,80.13,-212.74,-56.02,-236.33,75.41,-113.35,-110.18,-138.38,94.62,-94.69,-38.47,-101.73,37.81,3.38,-37.81,-3.38,131.45,88.13,8.36,33.41,0,0,0,
long_vid.mov,11594,"65.1,-91.74",45.29,30.76,-78.25,51.61,81.12,22.54,1745.97,446.37,119.77,38.71,995.05,47.76,15.36,15.36,-87.07,-87.07,61.02,-307.28,79.35,-212.89,-55.67,-236.58,76.17,-111.24,-109.56,-138.16,91.6,-94.26,-38.03,-101.77,37.7,3.44,-37.7,-3.44,135.95,88.26,9.1,33.11,0,0,0,
long_vid.mov,11595,0,33.58,27.58,-645.3,-175.06,121.96,43.21,2250.39,1139.06,142.08,48.21,1229.25,523.7,11.64,11.64,-205.37,-205.37,61.15,-307.52,79.5,-212.77,-55.84,-236.55,77.47,-108.4,-108.23,-137.15,88.26,-94.04,-36.92,-101.06,37.64,3.49,-37.64,-3.49,141.94,89.05,9.84,32.26,0,0,0,
long_vid.mov,11596,"53.85,-92.65",25.68,14.46,-435.35,-723.19,169.67,78.15,2628.97,1925.8,137.5,57.1,-252.57,489.71,6.88,6.88,-262.31,-262.31,61.4,-307.52,79.2,-212.48,-55.77,-236.37,76.04,-104.8,-107.11,-135.59,87.24,-93.65,-36.37,-99.84,37.72,3.64,-37.72,-3.64,133.19,89.82,9.18,31.43,0,0,0,
long_vid.mov,11597,"52.77,-92.25",24.68,19.28,-54.74,265.61,184.43,107.63,813.57,1624.55,172.29,108.43,1917.54,2829.01,9.68,9.68,154.48,154.48,61.55,-307.17,79.71,-211.95,-56.28,-235.91,77.09,-101.94,-106.07,-133.57,82.31,-93.38,-35.57,-96.7,37.94,3.82,-37.94,-3.82,147.31,91.67,9.59,30.46,0,0,0,
long_vid.mov,11598,"52.67,-92.45",24.97,22.08,15.98,154.48,153.51,106.78,-1703.91,-46.84,154.71,129.14,-969.15,1141.08,8.97,8.97,-38.94,-38.94,61.12,-307.19,79.87,-211.82,-56.59,-235.8,77.55,-100.57,-105.68,-132.0,80.43,-94.86,-35.31,-94.26,37.93,3.85,-37.93,-3.85,152.05,92.89,9.81,29.91,0,0,0,
long_vid.mov,11599,"54.26,-91.87",23.72,29.29,-69.25,397.32,142.64,97.76,-599.01,-497.43,171.94,128.27,949.49,-47.76,6.63,6.63,-128.95,-128.95,60.72,-307.3,80.16,-211.63,-57.06,-235.46,77.95,-97.32,-105.6,-130.57,78.48,-95.41,-35.61,-93.0,37.98,3.86,-37.98,-3.86,163.37,93.38,9.97,29.55,0,0,0,
long_vid.mov,11600,"53.63,-91.47",18.59,29.87,-282.33,31.6,89.93,66.81,-2904.51,-1705.56,101.93,71.51,-3857.67,-3128.06,3.17,3.17,-190.67,-190.67,60.55,-307.83,80.35,-212.05,-57.77,-235.4,78.09,-97.21,-105.57,-129.99,77.36,-95.61,-35.54,-92.87,38.02,3.78,-38.02,-3.78,156.82,93.53,9.97,29.26,0,0,0,
long_vid.mov,11601,"53.64,-89.93",19.1,39.0,27.73,503.5,123.05,44.17,1824.96,-1247.62,104.93,33.14,164.96,-2114.64,4.66,4.66,81.93,81.93,60.24,-307.58,80.28,-211.83,-57.91,-234.59,81.34,-97.25,-105.79,-129.66,75.65,-97.49,-35.88,-92.76,38.14,3.79,-38.14,-3.79,87.01,93.3,11.59,29.42,0,0,0,
long_vid.mov,11602,"53.41,-89.07",16.45,39.52,-145.85,28.47,80.84,22.85,-2326.07,-1174.52,88.47,21.93,-907.06,-617.38,6.25,6.25,87.8,87.8,60.11,-307.39,80.26,-211.63,-57.97,-233.98,81.46,-98.22,-106.05,-129.61,76.75,-97.28,-36.56,-92.72,38.27,3.8,-38.27,-3.8,100.66,93.23,11.64,29.63,0,0,0,
long_vid.mov,11603,"54.98,-86.12",37.13,62.23,1139.43,1251.67,94.79,39.38,768.74,910.73,133.12,55.84,2460.71,1868.5,9.29,9.29,167.16,167.16,59.44,-305.92,79.67,-210.15,-58.49,-232.1,82.31,-98.62,-106.64,-128.25,76.88,-93.72,-38.23,-91.63,38.52,3.8,-38.52,-3.8,130.69,93.29,12.24,29.87,0,0,0,
long_vid.mov,11604,"57.62,-84.44",39.65,65.09,138.87,157.61,38.43,44.86,-3106.01,301.99,148.05,63.9,822.93,444.35,18.03,18.03,482.0,482.0,58.7,-305.55,79.48,-209.84,-59.26,-231.49,82.37,-98.45,-107.3,-128.04,77.33,-90.38,-39.01,-91.44,39.12,3.83,-39.12,-3.83,146.48,93.29,12.18,29.96,0,0,0,
long_vid.mov,11605,"57.64,-82.39",41.41,69.51,97.17,243.39,39.23,49.93,44.09,279.21,173.59,77.0,1407.25,721.54,20.38,20.38,129.13,129.13,58.12,-305.21,79.52,-209.54,-59.86,-230.89,83.36,-98.2,-107.6,-127.59,78.48,-88.14,-37.62,-91.23,39.35,3.72,-39.35,-3.72,152.14,92.65,12.64,29.96,0,0,0,
long_vid.mov,11606,"57.05,-81.43",31.2,60.29,-562.64,-508.27,33.61,38.05,-309.33,-654.3,148.99,64.03,-1355.45,-714.74,19.94,19.94,-24.06,-24.06,56.68,-305.28,78.53,-209.83,-61.28,-230.56,83.85,-98.6,-108.34,-127.2,77.25,-86.29,-38.84,-91.67,39.42,3.5,-39.42,-3.5,149.09,92.6,13.12,29.98,0,0,0,
long_vid.mov,11607,"59.9,-82.16",40.93,63.41,536.19,172.12,50.64,31.14,938.47,-380.79,106.82,107.45,-2323.86,2392.75,15.91,15.91,-222.08,-222.08,55.74,-306.49,78.37,-210.71,-62.17,-231.27,84.94,-98.45,-108.35,-126.89,76.51,-87.06,-35.91,-92.86,39.33,3.14,-39.33,-3.14,140.15,91.3,13.7,29.58,0,0,0,
long_vid.mov,11608,"60.29,-84.35",66.61,70.27,1414.97,377.85,58.88,32.41,453.72,69.99,89.86,163.79,-934.8,3104.91,13.68,13.68,-122.89,-122.89,54.83,-308.09,79.29,-212.13,-62.36,-232.48,86.2,-99.22,-108.0,-127.39,75.61,-85.74,-31.65,-94.17,39.34,3.28,-39.34,-3.28,138.35,90.04,14.01,29.21,0,0,0,
long_vid.mov,11609,"61.92,-84.21",73.79,58.61,395.67,-642.55,116.74,46.33,3188.86,766.72,63.45,199.39,-1455.56,1961.81,13.66,13.66,-0.92,-0.92,55.0,-308.36,80.69,-211.89,-61.54,-232.54,89.16,-96.88,-106.42,-127.62,75.0,-85.23,-28.42,-94.17,39.48,3.46,-39.48,-3.46,125.2,90.05,15.05,28.66,0,0,0,
long_vid.mov,11610,"62.6,-83.37",76.08,71.11,126.38,689.21,208.05,65.49,5031.46,1056.04,74.4,170.72,603.79,-1579.73,10.87,10.87,-153.93,-153.93,55.53,-308.61,81.54,-211.31,-59.74,-232.83,90.39,-90.92,-105.15,-128.09,73.44,-85.82,-26.84,-93.9,39.26,3.42,-39.26,-3.42,102.56,90.15,15.34,28.54,0,0,0,
long_vid.mov,11611,"62.15,-82.56",55.48,66.01,-1135.02,-281.41,207.12,80.85,-51.06,846.26,79.3,106.09,269.66,-3561.75,16.33,16.33,300.7,300.7,56.52,-308.1,81.11,-210.94,-58.87,-232.45,89.41,-91.94,-103.7,-128.15,71.59,-86.06,-26.06,-93.36,38.82,3.41,-38.82,-3.41,104.3,90.88,15.15,28.26,0,0,0,
long_vid.mov,11612,"62.27,-81.58",53.52,71.24,-108.38,288.58,242.91,71.66,1972.28,-506.43,109.85,104.5,1683.89,-87.8,12.43,12.43,-214.92,-214.92,56.34,-307.41,81.94,-209.92,-58.16,-231.61,90.7,-86.36,-103.04,-127.28,69.24,-85.37,-23.77,-91.21,38.84,3.41,-38.84,-3.41,88.58,91.19,15.48,28.12,0,0,0,
long_vid.mov,11613,"61.58,-81.18",56.99,57.9,191.59,-735.31,195.17,71.93,-2630.81,15.25,151.42,133.32,2290.62,1588.18,9.15,9.15,-180.75,-180.75,56.07,-307.5,82.79,-209.05,-57.27,-230.95,94.01,-85.32,-102.35,-126.09,67.69,-81.76,-20.71,-90.41,38.8,3.4,-38.8,-3.4,92.51,90.35,16.88,27.9,0,0,0,
long_vid.mov,11614,"62.22,-80.04",82.14,58.3,1385.76,22.23,227.07,93.93,1757.92,1212.17,146.83,169.16,-252.76,1975.4,3.11,3.11,-332.66,-332.66,56.87,-307.54,84.46,-208.06,-56.59,-230.26,95.12,-82.37,-100.97,-123.83,66.8,-80.42,-17.81,-90.45,38.91,3.39,-38.91,-3.39,89.09,89.24,17.01,27.09,0,0,0,
long_vid.mov,11615,"62.42,-79.18",75.05,65.23,-390.71,381.71,160.35,88.93,-3676.92,-275.72,113.55,118.15,-1834.15,-2811.2,7.3,7.3,230.9,230.9,57.32,-307.75,85.39,-208.12,-55.22,-229.71,94.18,-84.24,-100.26,-123.43,66.76,-81.06,-17.44,-90.47,38.68,3.3,-38.68,-3.3,92.56,88.74,16.52,27.14,0,0,0,
