Frame,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,Ball_X,Ball_Y
10,-174.65465422871284,-602.2779591687713,-156.3682035078017,-631.0945478132926,-151.39223644790468,-630.2884221635272,-146.4688337821808,-629.2209294411737,-157.90167264705462,-632.2721367767047,-154.1784115047875,-632.1707702392147,-150.02626422670073,-631.9784497830642,-103.57024621175003,-614.5709740305758,-109.28292789158331,-616.2939557933493,-155.97062121265355,-568.0565471350955,-159.63096870848346,-568.5132709062477,6.370781660240141,-431.08868250888247,-85.46135275393056,-435.1381016370583,83.83918829922743,-171.2252929680817,-47.91205280907411,-222.06670617807413,-135.0261839780901,-155.43644143087477,-184.891129246594,-190.1220496990661,-185.09251793390104,-112.21807392400751,-232.93865450110462,-167.28683873358955,-200.47396001222336,-146.36050629130045,-251.21836372324208,-184.2295199554801,-184.65763653868225,-165.82105297393355,-226.04407928410234,-197.6058801782574,21.28936665995309,22.37151774792187,-43.66026969330517,15.426675978703315,-41.83025340579104,341.20483216164894,-54.20410893210919,314.33004439501246,-6.587060775026885,619.876635523817,-38.50087770530399,597.2552829255355,37.3583960616952,677.7098435767853,-14.89491967049321,651.762080542137,-146.45343881814244,661.6371010485823,-131.9206122906569,637.4438906678793,-219.54469633102417,-132.66997528076172
11,-172.63597294809483,-632.9752108103588,-154.1552975550817,-662.456994299218,-149.1880203060898,-661.735509917101,-144.2413068595763,-660.7228319623626,-155.66387218289026,-663.5972656957778,-151.9535223175385,-663.5272846789205,-147.87499669096144,-663.3170089414416,-101.07824096048887,-645.6979855843239,-107.34962350604621,-647.4830482406364,-153.32782229132022,-598.3743072271193,-157.02576982076016,-598.797673457176,7.208871364721631,-462.40215786013334,-82.39988922142447,-464.6366043565216,86.61273247531938,-201.70687316841054,-40.24592394739352,-251.3661563853302,-131.325034821327,-184.32285462175037,-181.30004557867164,-219.2132556039794,-180.5066720657793,-139.72730185160822,-226.6047998101427,-199.23794877007458,-197.2230703592507,-173.20299853889992,-246.63750988728498,-212.83347558352466,-181.54178901953526,-193.5453158898888,-222.1255323252921,-226.03548691848482,23.207170150624847,-5.723116612209196,-40.63803793253112,-12.336424109615336,-32.62844785326433,317.28191229914364,-49.612761194301925,285.86744738124435,-2.1657362665057462,595.8539832847762,-35.57101304299681,571.4860424415028,41.51483965590535,652.7026725298851,-11.894937258458867,626.6646159107604,-140.20937237714577,635.5365561440417,-130.46994863760972,611.7171440894795,-212.52099323272705,-155.47139739990234
12,-175.73207056619367,-626.1527058797323,-157.11101434831028,-656.3255464586614,-152.10601407469062,-655.5828430533097,-147.14248019720992,-654.4705537778979,-158.38578758281426,-657.6613437455869,-154.50289587412658,-657.6423119045132,-150.2535202733776,-657.3541114561318,-103.79197151633105,-639.1420295197053,-109.52491836927481,-641.1847418151654,-155.50876323657485,-591.420042095172,-158.8929873871408,-591.6664842552426,3.7726214886737353,-456.3649712221886,-83.02615856380021,-457.95449985484606,84.47801428263892,-194.4198579707636,-38.25030680584871,-245.17014221031513,-132.47518875145556,-176.49503449085728,-182.70583417335592,-210.832800833281,-181.04265411800122,-131.63761540706787,-227.0362659955751,-187.41037091791486,-197.93073900224425,-164.47385970758478,-246.47674022107674,-202.89624366262046,-182.57929503475054,-184.69365932812184,-223.0456347435192,-216.1871312950418,21.191440647401237,1.3067682458772651,-42.664945374024796,-4.865484807711709,-30.114310854861856,328.54739263228385,-53.6315439182863,292.2147098581206,-3.6746907301998135,607.2165347113173,-40.209849079188075,580.118544341386,39.81625352442222,663.4173183827952,-16.100131353931943,635.8098650308548,-140.78940823535004,645.082298198925,-136.6889021302262,620.3970078130878,-214.17223954200745,-147.12273406982422
13,-176.8129039295328,-615.5947225345963,-157.8627797937727,-645.2612008693217,-152.9639431490957,-644.4950334453332,-148.09237017842838,-643.3424914537147,-158.99633262667624,-646.5116967616062,-155.1168092110505,-646.4287680416769,-150.87766572889495,-646.0504644578741,-104.83374381996794,-627.9055845227465,-110.34944166487173,-629.7246908825523,-157.53790954174406,-580.8434654693505,-160.64776183506672,-581.1815417437937,1.7424943734035878,-445.4311836733075,-83.10907773376107,-445.9547978514063,83.18515600542628,-183.428536980859,-41.723078696632115,-234.60232699457038,-131.4487169420213,-164.04306967642606,-183.94423791821362,-199.35344693493516,-178.37263218646024,-117.98191773458984,-228.72335884290783,-175.19738929414643,-196.29218822862038,-149.44852212275714,-247.41228769611797,-190.76498153287957,-181.54558515194594,-169.85393793002663,-224.1291442846835,-203.1437167242657,20.855457644111198,10.455834060813231,-43.03789873925268,4.338214418234884,-26.201467414053013,338.9361463751143,-54.90302642491224,301.3604481538305,-1.2258725220566475,617.7459564983019,-40.34684435505574,590.5662977228646,42.09902409028973,673.0813850712266,-16.0913530041355,646.1046295429942,-136.0958644140552,655.199684842099,-136.22195080955817,631.7030089299133,-213.81532096862793,-136.87675857543945
14,-177.2212882429609,-610.3830084048742,-158.26605200579445,-639.967646761131,-153.47208902473915,-639.2048982162274,-148.74632417847874,-638.0994387196124,-159.29951599529227,-641.2127181575759,-155.4136106188099,-641.0906538986736,-151.16466701075876,-640.7012190394438,-105.77510233670546,-622.5365266391933,-110.6255258698917,-624.168085072985,-158.5256975445891,-575.5515309509199,-161.47573901288365,-575.9508867763826,1.3955275765122224,-440.0464278041245,-83.9128188467073,-439.9347023863495,83.09023906215361,-177.24406936129844,-43.04297702209442,-232.21996660664263,-130.23223767562627,-157.50829378435378,-184.80284173532766,-194.37102125034062,-175.5397123661421,-110.51420774113853,-227.91517236485356,-173.50834097022903,-195.01650171395397,-141.7752216593874,-247.81315644893226,-186.00748159471186,-180.57722835257482,-162.03277421487087,-224.53057363316054,-197.6301047575862,21.238100417809846,13.238442730828638,-42.81172434494829,6.980829255535355,-20.257448116423006,344.15234651293326,-58.79193131372733,305.99211752575,2.4361186937805996,622.6990044259364,-37.82749808612584,594.0540780647666,44.98774292716962,677.4355327090811,-13.094783071643292,649.4736808988,-130.08063526064484,660.9171140540993,-133.9400903069178,636.8215708097023,-213.5479474067688,-129.00587844848633
15,-180.60167778255538,-621.0829913491434,-161.92107415048827,-650.1120988236997,-157.17962181755433,-649.2700655761557,-152.44168019048504,-648.001828807721,-162.91687600843773,-651.3489396322618,-159.05323646982515,-651.1875904101985,-154.76676392591355,-650.7155849117307,-109.38479968667093,-632.3606803567648,-114.39277351535611,-633.938731364052,-162.41971799164958,-586.2102028796323,-165.30104385274774,-586.674741403528,-2.6657823283622974,-449.93903585902206,-86.14563855934512,-449.05216254384516,80.61973873316708,-187.37274724929262,-43.3387082949979,-237.18548866617357,-132.45303090321158,-167.24150593812737,-184.81571999585185,-201.38604582107337,-176.31209830973796,-119.44577476224686,-227.2345698567571,-176.79421397491365,-196.75255955788498,-150.511073933955,-247.13502685477874,-191.47404557850405,-182.86146496546132,-170.8850313225803,-224.4521216129035,-204.12849023917443,17.795883328403647,3.053583774506478,-43.84746702516827,-2.9192123279935913,-22.1966465786943,336.29279395839353,-64.84121349847624,297.394218922944,0.3752128852460146,615.6327371711204,-39.18172317173571,584.8943931280833,43.322493335800004,669.9785851638471,-14.361581280999303,640.4130587937466,-132.00227499890582,653.6363172808769,-135.93226295178727,628.0302928416095,-219.04337525367737,-139.03153228759766
16,-178.7249545154731,-619.608569135223,-160.68075637697018,-648.9735673035885,-155.96757536084272,-648.1440035107292,-151.25323753159955,-646.896870150669,-161.7434386653316,-650.3922277250965,-158.02367991224912,-650.3140631118501,-153.88970747022904,-649.9187432589745,-107.83446938800864,-630.8672048689078,-113.24625301867513,-632.4207375936829,-160.88276726746517,-585.0321385915477,-163.74898041453457,-585.6421612868847,-1.6479485479314917,-448.82688100045004,-83.37102105942063,-447.2375376827812,82.4735265059428,-184.89202180456095,-42.350899230297614,-235.06826474275317,-129.8471955927779,-164.89889856764057,-180.90474675016048,-199.33868361120426,-173.40492137697743,-116.34377114646736,-221.28113227624425,-177.02968956982363,-194.416860354209,-147.01569737348223,-243.19004233877297,-189.3317289859965,-180.44562319764975,-167.75489624336683,-220.5742481211638,-201.8942495582828,19.516272473880235,4.124152877759798,-41.495911852556446,-1.8985832107834995,-18.73072739250256,338.7846128217443,-61.356081703474615,297.36476554973206,3.1098722277524757,615.6421112151681,-38.51537384531082,584.0452256535898,46.373111169494564,669.2708434423571,-13.635036528247838,639.574980573816,-129.8749790262243,653.4637222512156,-136.15822252802525,627.3176935933561,-219.75485801696777,-137.70773696899414
17,-178.51921803933453,-629.3771476665767,-160.32913597964318,-658.72419533457,-155.49778823018733,-657.9817517282611,-150.61450585207717,-656.8339672203887,-161.79298839907744,-660.0817227013174,-158.15931491864512,-660.0576774914333,-154.19985806488262,-659.7971772243671,-107.03586197700542,-640.7878648472747,-113.65327325272403,-642.5547045463819,-159.39012060756636,-593.8208501859822,-163.29815860721658,-594.8630370434237,-1.8920575974241274,-458.1372646880552,-82.9731671073173,-457.7902208810882,83.51196448669089,-194.47605640849247,-41.09831853775677,-243.0396963278938,-128.75485670348564,-174.95496937901476,-179.88806613219936,-209.1526332903304,-172.6446736528667,-125.17024701971286,-220.90412225356675,-185.48675824765564,-193.01554609319692,-156.04291678550453,-240.37025567849815,-199.12933887727377,-179.05347068984884,-176.95096441901,-218.50892781097218,-210.56326646791513,20.304761591393685,-3.681161706581179,-40.50000912033545,-9.716635733665726,-19.363961901718653,333.5404008286846,-56.92974093689156,290.84071838461,1.9066673802092282,611.2261599804356,-36.702694002319845,580.1012241630085,46.320702442294305,665.162486216288,-11.524497413745166,636.5515326157911,-133.20465951530628,646.0645645319296,-137.56371901172372,621.1540282267356,-213.03300309181213,-144.14043426513672
18,-178.00634509072358,-621.5170265133883,-159.86691286200733,-650.6802038933884,-155.10143640804813,-649.9057413484292,-150.30736410205657,-648.7211753937426,-161.16547911914893,-651.8747386652042,-157.46533602724708,-651.7464174142892,-153.40550903911003,-651.3957213632339,-107.00974279090906,-633.2568787918823,-112.78843924846512,-634.7706007953086,-159.30785401817286,-586.1584066807682,-162.87544557359365,-586.9654799887427,-2.4234106062139062,-450.98938786128406,-81.5095206147937,-450.17452137039777,83.3820505989811,-186.8697016331414,-40.7453914806722,-235.34051713311578,-128.33229193513034,-167.00915677762578,-179.5341518555732,-202.16023376849466,-171.2169168531252,-116.53072886577024,-220.72578856174925,-179.32976762107364,-192.06640926187129,-146.61433983709503,-239.16605613200136,-193.2945065632448,-178.49594441953957,-167.22627599077418,-217.80014180245814,-203.67905250538684,19.925244142881184,3.693307634246821,-39.468698788349116,-2.495041680194163,-20.028688261075217,341.57109782359225,-53.06742122279513,298.24509210270753,2.4357807864153074,618.5286193295633,-34.53712129873395,588.2152490447625,47.237225301079775,672.3145516561358,-9.420731420604852,644.9673079407776,-132.01103114579905,651.5586142109933,-136.436682826185,627.9467897810955,-212.96552920341492,-136.81346893310547
19,-178.29136543071797,-616.5153828379079,-160.3851987523592,-645.5156368085584,-155.50808789863993,-644.7652264710773,-150.6430806603836,-643.5856248547889,-161.83914184214836,-646.7093818440286,-158.11490678986104,-646.6325198262066,-153.97107580848228,-646.3593215363878,-106.53053731477382,-628.2682723511327,-112.49770605918775,-629.69557762111,-159.50990974232445,-581.1754588651223,-163.12897903844942,-582.060836902371,-3.0553621386118266,-446.69019955904673,-80.58410923055874,-445.6358634342089,82.57427780256444,-182.3018068387396,-41.091111606397476,-234.82414100141432,-127.75036938527774,-162.05372129612397,-180.43701601303837,-199.3889993927255,-170.3318944882833,-111.40171474544809,-222.17610914567928,-177.77384217303074,-191.08724019674378,-140.71764221879698,-239.12743418668322,-191.85424080967778,-177.42479704144523,-161.45732084144765,-217.7346496033892,-200.84275524893815,19.038372032063194,7.53798198386221,-38.403474798730485,1.0971444512549624,-20.305835445057028,344.7669566890497,-56.45640055741387,302.6848416875371,3.0007178965730645,620.8417324387483,-32.740714981415636,590.0743583544622,48.20306192001726,674.3541819132879,-7.478166624139476,646.8096388941258,-130.84480471209508,653.4962581290488,-136.25967517368292,629.532717164232,-209.95900893211365,-129.9408187866211
20,-180.93490189390604,-615.9039795491348,-162.83937061649613,-644.4190821702354,-158.03588034736958,-643.4969689271059,-153.27259865497012,-642.1077004758721,-163.99934506131933,-645.6431745731232,-160.1559423939401,-645.4457520365023,-155.89724643665693,-645.0008750452723,-109.43194771413891,-626.8358970251933,-114.7638611345053,-628.5255012509408,-162.45854544103054,-580.1343520774494,-165.7996226400155,-580.9253380704807,-7.219576623807484,-445.48377433229587,-81.76125916140927,-445.1658410159216,79.81464194000387,-181.21410324687054,-43.7064108896559,-234.1582629964439,-129.39917594225847,-160.79734257644986,-182.7341159365751,-197.93050340822333,-171.49727299304664,-109.56754641794055,-224.3639713848417,-178.85891291078792,-192.88613837359674,-139.18712036683428,-241.58275126818506,-189.66615479373831,-179.51016372301513,-159.94062168780624,-220.16679034616345,-198.91225656731467,15.469553702844905,8.251432034843674,-39.16687807316089,0.7299723359064956,-23.1918622170532,343.7879687325876,-54.68046291991482,300.5374149760064,-2.1009212824882297,620.0738376111551,-34.36251841724618,588.0144579970463,43.024407229113876,673.6002278548494,-9.127612196787709,644.8421965889338,-135.9795468393629,651.7989291106605,-138.99050891297895,626.8712146249404,-219.06845593452454,-130.10997009277344
21,-175.49389677109104,-616.9145021512707,-157.49649949727097,-645.2698505445378,-152.66798903169502,-644.3341542737647,-147.8563761480209,-642.9524529527191,-158.67577843438573,-646.5881099099635,-154.87594576962908,-646.4581641292019,-150.58720742573848,-646.1234455501337,-103.75319667343206,-627.4697361443245,-108.90256892431262,-629.3778198239947,-157.6165596442214,-581.6564661895474,-161.10268434286263,-582.5783212986696,-2.160942623432561,-446.62956554737957,-76.14675475992863,-446.42534401635066,84.40141500425841,-181.0976024827503,-38.75948672678521,-238.5538900602412,-123.84812688852651,-161.7589983287378,-177.25251954254918,-200.0103267988443,-165.69660889698548,-110.54251827448888,-217.94204237658056,-183.69616963527096,-186.9009495687351,-140.35884393751053,-235.39400147917814,-192.07595667190458,-173.40344552881186,-160.78953348305754,-214.11913812943925,-200.77780787836332,19.019614167033637,6.896815183539275,-33.22097723384297,-0.8474949095950706,-17.808043806922,341.59722374095327,-45.185405368204215,297.2283328597114,1.7887303755139783,615.203212239803,-27.36795705748159,583.2206255407036,47.062650125255914,668.3316059288991,-1.877150363432861,640.3009499591358,-132.8241073563628,646.3826933983919,-134.44227337756024,621.1994024250503,-210.35174918174744,-131.5849838256836
